millis,stampunix,datetime,RH%,tempC,CH4smV, CH4rmV, VbatmV, K30_CO2, SampleNumber,Serial number,
10919999,1650888639, 2022/4/25 12:10:39,50.9,29.4,395.51,2207.03,4384.77,356,21840,1,
10920499,1650888639, 2022/4/25 12:10:39,50.8,29.4,395.51,2207.03,4384.77,356,21841,1,
10920998,1650888640, 2022/4/25 12:10:40,50.9,29.4,395.51,2207.03,4384.77,356,21842,1,
10921500,1650888640, 2022/4/25 12:10:40,50.8,29.4,395.51,2207.03,4384.77,356,21843,1,
10921999,1650888641, 2022/4/25 12:10:41,50.8,29.4,395.51,2207.03,4384.77,356,21844,1,
10922499,1650888641, 2022/4/25 12:10:41,50.8,29.4,395.51,2207.03,4384.77,357,21845,1,
10922999,1650888642, 2022/4/25 12:10:42,50.8,29.4,395.51,2207.03,4384.77,357,21846,1,
10923499,1650888642, 2022/4/25 12:10:42,50.8,29.4,395.51,2207.03,4384.77,357,21847,1,
10923999,1650888643, 2022/4/25 12:10:43,50.8,29.4,395.51,2207.03,4384.77,357,21848,1,
10924498,1650888643, 2022/4/25 12:10:43,50.8,29.4,395.51,2207.03,4384.77,357,21849,1,
10924999,1650888644, 2022/4/25 12:10:44,50.8,29.4,395.51,2207.03,4384.77,357,21850,1,
10925499,1650888644, 2022/4/25 12:10:44,50.8,29.4,395.51,2207.03,4384.77,356,21851,1,
10925999,1650888645, 2022/4/25 12:10:45,50.8,29.4,395.51,2207.03,4384.77,356,21852,1,
10926498,1650888645, 2022/4/25 12:10:45,50.8,29.4,395.51,2207.03,4384.77,356,21853,1,
10926999,1650888646, 2022/4/25 12:10:46,50.8,29.4,395.51,2207.03,4384.77,356,21854,1,
10927500,1650888646, 2022/4/25 12:10:46,50.8,29.4,395.51,2207.03,4384.77,356,21855,1,
10927998,1650888647, 2022/4/25 12:10:47,50.8,29.4,395.51,2207.03,4384.77,356,21856,1,
10928499,1650888647, 2022/4/25 12:10:47,50.8,29.4,395.51,2207.03,4384.77,356,21857,1,
10928999,1650888648, 2022/4/25 12:10:48,50.8,29.4,395.51,2207.03,4384.77,356,21858,1,
10929500,1650888648, 2022/4/25 12:10:48,50.8,29.4,395.51,2207.03,4384.77,356,21859,1,
10929998,1650888649, 2022/4/25 12:10:49,50.8,29.4,395.51,2207.03,4384.77,356,21860,1,
10930499,1650888649, 2022/4/25 12:10:49,50.8,29.4,395.51,2207.03,4384.77,356,21861,1,
10930999,1650888650, 2022/4/25 12:10:50,50.8,29.4,395.51,2207.03,4384.77,356,21862,1,
10931500,1650888650, 2022/4/25 12:10:50,50.8,29.5,395.51,2207.03,4384.77,356,21863,1,
10931999,1650888651, 2022/4/25 12:10:51,50.8,29.4,395.51,2207.03,4384.77,356,21864,1,
10932499,1650888651, 2022/4/25 12:10:51,50.8,29.5,395.51,2207.03,4384.77,356,21865,1,
10933000,1650888652, 2022/4/25 12:10:52,50.8,29.5,395.51,2207.03,4384.77,356,21866,1,
10933498,1650888652, 2022/4/25 12:10:52,50.8,29.5,395.51,2207.03,4384.77,356,21867,1,
10933999,1650888653, 2022/4/25 12:10:53,50.8,29.5,395.51,2207.03,4384.77,356,21868,1,
10934500,1650888653, 2022/4/25 12:10:53,50.8,29.4,395.51,2207.03,4384.77,356,21869,1,
10934999,1650888654, 2022/4/25 12:10:54,50.8,29.4,395.51,2207.03,4384.77,356,21870,1,
10935499,1650888654, 2022/4/25 12:10:54,50.8,29.5,395.51,2207.03,4384.77,356,21871,1,
10935999,1650888655, 2022/4/25 12:10:55,50.8,29.4,395.51,2207.03,4384.77,356,21872,1,
10936500,1650888655, 2022/4/25 12:10:55,50.8,29.4,395.51,2207.03,4384.77,356,21873,1,
10936998,1650888656, 2022/4/25 12:10:56,50.8,29.4,395.51,2207.03,4384.77,356,21874,1,
10937499,1650888656, 2022/4/25 12:10:56,50.7,29.4,395.51,2207.03,4384.77,356,21875,1,
10937999,1650888657, 2022/4/25 12:10:57,50.8,29.4,395.51,2207.03,4384.77,357,21876,1,
10938500,1650888657, 2022/4/25 12:10:57,50.8,29.4,395.51,2207.03,4384.77,357,21877,1,
10938999,1650888658, 2022/4/25 12:10:58,50.8,29.4,395.51,2207.03,4384.77,357,21878,1,
10939499,1650888658, 2022/4/25 12:10:58,50.7,29.4,395.51,2207.03,4384.77,357,21879,1,
10939999,1650888659, 2022/4/25 12:10:59,50.8,29.5,395.51,2207.03,4384.77,357,21880,1,
10940499,1650888659, 2022/4/25 12:10:59,50.7,29.4,395.51,2207.03,4384.77,357,21881,1,
10940999,1650888660, 2022/4/25 12:11:0,50.7,29.4,395.51,2207.03,4384.77,357,21882,1,
10941499,1650888660, 2022/4/25 12:11:0,50.7,29.4,395.51,2207.03,4384.77,357,21883,1,
10941999,1650888661, 2022/4/25 12:11:1,50.8,29.5,395.51,2207.03,4384.77,357,21884,1,
10942499,1650888661, 2022/4/25 12:11:1,50.8,29.5,395.51,2207.03,4384.77,357,21885,1,
10942999,1650888662, 2022/4/25 12:11:2,50.8,29.5,395.51,2207.03,4384.77,357,21886,1,
10943499,1650888662, 2022/4/25 12:11:2,50.7,29.4,395.51,2207.03,4384.77,358,21887,1,
10944000,1650888663, 2022/4/25 12:11:3,50.8,29.5,395.51,2207.03,4384.77,358,21888,1,
10944499,1650888663, 2022/4/25 12:11:3,50.8,29.5,395.51,2207.03,4384.77,358,21889,1,
10945000,1650888664, 2022/4/25 12:11:4,50.8,29.5,395.51,2207.03,4384.77,357,21890,1,
10945500,1650888665, 2022/4/25 12:11:5,50.8,29.5,395.51,2207.03,4384.77,357,21891,1,
10945999,1650888665, 2022/4/25 12:11:5,50.8,29.5,395.51,2207.03,4384.77,357,21892,1,
10946499,1650888666, 2022/4/25 12:11:6,50.8,29.5,395.51,2207.03,4384.77,357,21893,1,
10946999,1650888666, 2022/4/25 12:11:6,50.8,29.5,395.51,2207.03,4384.77,357,21894,1,
10947500,1650888667, 2022/4/25 12:11:7,50.8,29.5,395.51,2207.03,4384.77,357,21895,1,
10947999,1650888667, 2022/4/25 12:11:7,50.8,29.5,395.51,2207.03,4384.77,357,21896,1,
10948498,1650888668, 2022/4/25 12:11:8,50.8,29.5,395.51,2207.03,4384.77,357,21897,1,
10948999,1650888668, 2022/4/25 12:11:8,50.7,29.5,395.51,2207.03,4384.77,358,21898,1,
10949499,1650888669, 2022/4/25 12:11:9,50.8,29.5,395.51,2207.03,4384.77,357,21899,1,
10949999,1650888669, 2022/4/25 12:11:9,50.7,29.5,395.51,2207.03,4384.77,357,21900,1,
10950499,1650888670, 2022/4/25 12:11:10,50.8,29.5,395.51,2207.03,4384.77,357,21901,1,
10951000,1650888670, 2022/4/25 12:11:10,50.7,29.5,395.51,2207.03,4384.77,357,21902,1,
10951499,1650888671, 2022/4/25 12:11:11,50.7,29.5,395.51,2207.03,4384.77,357,21903,1,
10951999,1650888671, 2022/4/25 12:11:11,50.8,29.6,395.51,2207.03,4384.77,357,21904,1,
10952500,1650888672, 2022/4/25 12:11:12,50.7,29.5,395.51,2207.03,4384.77,357,21905,1,
10952999,1650888672, 2022/4/25 12:11:12,50.7,29.5,395.51,2207.03,4384.77,357,21906,1,
10953499,1650888673, 2022/4/25 12:11:13,50.7,29.6,395.51,2207.03,4384.77,357,21907,1,
10954000,1650888673, 2022/4/25 12:11:13,50.8,29.6,395.51,2207.03,4384.77,357,21908,1,
10954500,1650888674, 2022/4/25 12:11:14,50.7,29.5,395.51,2207.03,4384.77,357,21909,1,
10954998,1650888674, 2022/4/25 12:11:14,50.7,29.5,395.51,2207.03,4384.77,357,21910,1,
10955499,1650888675, 2022/4/25 12:11:15,50.7,29.6,395.51,2207.03,4384.77,357,21911,1,
10956000,1650888675, 2022/4/25 12:11:15,50.7,29.6,395.51,2207.03,4384.77,357,21912,1,
10956498,1650888676, 2022/4/25 12:11:16,50.7,29.5,395.51,2207.03,4384.77,357,21913,1,
10956999,1650888676, 2022/4/25 12:11:16,50.7,29.5,395.51,2207.03,4384.77,357,21914,1,
10957500,1650888677, 2022/4/25 12:11:17,50.7,29.5,395.51,2207.03,4384.77,357,21915,1,
10957999,1650888677, 2022/4/25 12:11:17,50.7,29.6,395.51,2207.03,4384.77,357,21916,1,
10958499,1650888678, 2022/4/25 12:11:18,50.7,29.6,395.51,2207.03,4384.77,357,21917,1,
10958999,1650888678, 2022/4/25 12:11:18,50.7,29.6,395.51,2207.03,4384.77,358,21918,1,
10959499,1650888679, 2022/4/25 12:11:19,50.7,29.6,395.51,2207.03,4384.77,358,21919,1,
10960000,1650888679, 2022/4/25 12:11:19,50.7,29.6,395.51,2207.03,4384.77,357,21920,1,
10960498,1650888680, 2022/4/25 12:11:20,50.7,29.6,395.51,2207.03,4384.77,357,21921,1,
10960999,1650888680, 2022/4/25 12:11:20,50.7,29.6,395.51,2207.03,4384.77,357,21922,1,
10961500,1650888681, 2022/4/25 12:11:21,50.7,29.6,395.51,2207.03,4384.77,357,21923,1,
10961999,1650888681, 2022/4/25 12:11:21,50.7,29.6,395.51,2207.03,4384.77,357,21924,1,
10962499,1650888682, 2022/4/25 12:11:22,50.7,29.6,395.51,2207.03,4384.77,357,21925,1,
10963000,1650888682, 2022/4/25 12:11:22,50.7,29.6,395.51,2207.03,4384.77,357,21926,1,
10963499,1650888683, 2022/4/25 12:11:23,50.7,29.6,395.51,2207.03,4384.77,358,21927,1,
10964000,1650888683, 2022/4/25 12:11:23,50.7,29.6,395.51,2207.03,4384.77,358,21928,1,
10964499,1650888684, 2022/4/25 12:11:24,50.7,29.6,395.51,2207.03,4384.77,358,21929,1,
10964999,1650888684, 2022/4/25 12:11:24,50.7,29.6,395.51,2207.03,4384.77,358,21930,1,
10965498,1650888685, 2022/4/25 12:11:25,50.7,29.6,395.51,2207.03,4384.77,358,21931,1,
10966000,1650888685, 2022/4/25 12:11:25,50.7,29.6,395.51,2207.03,4384.77,358,21932,1,
10966499,1650888686, 2022/4/25 12:11:26,50.7,29.6,395.51,2207.03,4384.77,358,21933,1,
10967000,1650888686, 2022/4/25 12:11:26,50.7,29.6,395.51,2207.03,4384.77,358,21934,1,
10967499,1650888687, 2022/4/25 12:11:27,50.8,29.6,395.51,2207.03,4384.77,358,21935,1,
10967999,1650888687, 2022/4/25 12:11:27,50.8,29.6,395.51,2211.91,4384.77,358,21936,1,
10968499,1650888688, 2022/4/25 12:11:28,50.8,29.6,395.51,2207.03,4384.77,358,21937,1,
10968999,1650888688, 2022/4/25 12:11:28,50.8,29.6,395.51,2207.03,4384.77,358,21938,1,
10969498,1650888689, 2022/4/25 12:11:29,50.8,29.6,395.51,2211.91,4384.77,358,21939,1,
10969999,1650888689, 2022/4/25 12:11:29,50.8,29.6,395.51,2207.03,4384.77,358,21940,1,
10970500,1650888690, 2022/4/25 12:11:30,50.8,29.6,395.51,2211.91,4384.77,358,21941,1,
10970998,1650888690, 2022/4/25 12:11:30,50.8,29.6,395.51,2211.91,4384.77,358,21942,1,
10971499,1650888691, 2022/4/25 12:11:31,50.8,29.6,395.51,2207.03,4384.77,358,21943,1,
10972000,1650888691, 2022/4/25 12:11:31,50.8,29.6,395.51,2211.91,4384.77,358,21944,1,
10972498,1650888692, 2022/4/25 12:11:32,50.8,29.6,395.51,2207.03,4384.77,358,21945,1,
10972999,1650888692, 2022/4/25 12:11:32,50.8,29.6,395.51,2211.91,4384.77,358,21946,1,
10973500,1650888693, 2022/4/25 12:11:33,50.9,29.6,395.51,2211.91,4384.77,358,21947,1,
10973999,1650888693, 2022/4/25 12:11:33,50.9,29.6,395.51,2211.91,4384.77,358,21948,1,
10974498,1650888694, 2022/4/25 12:11:34,50.9,29.6,395.51,2211.91,4384.77,358,21949,1,
10975000,1650888694, 2022/4/25 12:11:34,50.8,29.6,395.51,2211.91,4384.77,358,21950,1,
10975500,1650888695, 2022/4/25 12:11:35,50.9,29.6,395.51,2211.91,4384.77,358,21951,1,
10975998,1650888695, 2022/4/25 12:11:35,50.9,29.6,395.51,2211.91,4384.77,358,21952,1,
10976499,1650888696, 2022/4/25 12:11:36,50.9,29.6,395.51,2211.91,4384.77,358,21953,1,
10976999,1650888696, 2022/4/25 12:11:36,50.9,29.6,395.51,2211.91,4384.77,358,21954,1,
10977499,1650888697, 2022/4/25 12:11:37,50.9,29.6,395.51,2211.91,4384.77,358,21955,1,
10977999,1650888697, 2022/4/25 12:11:37,50.9,29.6,395.51,2211.91,4384.77,358,21956,1,
10978498,1650888698, 2022/4/25 12:11:38,50.9,29.6,395.51,2211.91,4384.77,358,21957,1,
10978999,1650888698, 2022/4/25 12:11:38,50.9,29.6,395.51,2211.91,4384.77,358,21958,1,
10979500,1650888699, 2022/4/25 12:11:39,50.9,29.6,395.51,2211.91,4384.77,358,21959,1,
10979999,1650888699, 2022/4/25 12:11:39,50.9,29.6,395.51,2211.91,4384.77,358,21960,1,
10980499,1650888700, 2022/4/25 12:11:40,50.9,29.6,395.51,2211.91,4384.77,358,21961,1,
10980999,1650888700, 2022/4/25 12:11:40,50.9,29.6,395.51,2211.91,4384.77,358,21962,1,
10981498,1650888701, 2022/4/25 12:11:41,50.9,29.6,395.51,2211.91,4384.77,358,21963,1,
10981999,1650888701, 2022/4/25 12:11:41,51,29.6,395.51,2211.91,4384.77,358,21964,1,
10982499,1650888702, 2022/4/25 12:11:42,51,29.6,395.51,2211.91,4384.77,358,21965,1,
10982999,1650888702, 2022/4/25 12:11:42,51,29.6,395.51,2211.91,4384.77,358,21966,1,
10983499,1650888703, 2022/4/25 12:11:43,51,29.6,395.51,2211.91,4384.77,358,21967,1,
10983999,1650888703, 2022/4/25 12:11:43,51,29.6,395.51,2211.91,4384.77,358,21968,1,
10984499,1650888704, 2022/4/25 12:11:44,51,29.6,395.51,2211.91,4384.77,358,21969,1,
10984998,1650888704, 2022/4/25 12:11:44,51,29.6,395.51,2211.91,4384.77,358,21970,1,
10985500,1650888705, 2022/4/25 12:11:45,51,29.6,395.51,2211.91,4355.47,358,21971,1,
10985999,1650888705, 2022/4/25 12:11:45,51,29.6,395.51,2211.91,4355.47,358,21972,1,
10986499,1650888706, 2022/4/25 12:11:46,51,29.6,395.51,2211.91,4355.47,358,21973,1,
10986999,1650888706, 2022/4/25 12:11:46,51,29.6,395.51,2216.8,4355.47,358,21974,1,
10987499,1650888707, 2022/4/25 12:11:47,51,29.6,395.51,2216.8,4355.47,358,21975,1,
10987999,1650888707, 2022/4/25 12:11:47,51,29.6,395.51,2216.8,4355.47,358,21976,1,
10988498,1650888708, 2022/4/25 12:11:48,51,29.6,395.51,2216.8,4355.47,358,21977,1,
10989000,1650888708, 2022/4/25 12:11:48,51.1,29.6,405.27,2216.8,4360.35,358,21978,1,
10989499,1650888709, 2022/4/25 12:11:49,51.1,29.6,405.27,2216.8,4360.35,358,21979,1,
10989999,1650888709, 2022/4/25 12:11:49,51.1,29.6,405.27,2216.8,4360.35,358,21980,1,
10990500,1650888710, 2022/4/25 12:11:50,51.1,29.6,405.27,2216.8,4360.35,358,21981,1,
10990999,1650888710, 2022/4/25 12:11:50,51.1,29.6,405.27,2216.8,4360.35,358,21982,1,
10991499,1650888711, 2022/4/25 12:11:51,51.1,29.6,405.27,2216.8,4360.35,358,21983,1,
10991998,1650888711, 2022/4/25 12:11:51,51.1,29.6,405.27,2216.8,4365.23,358,21984,1,
10992499,1650888712, 2022/4/25 12:11:52,51.1,29.6,405.27,2216.8,4365.23,358,21985,1,
10992999,1650888712, 2022/4/25 12:11:52,51.2,29.6,405.27,2216.8,4365.23,358,21986,1,
10993499,1650888713, 2022/4/25 12:11:53,51.2,29.6,405.27,2216.8,4365.23,358,21987,1,
10993998,1650888713, 2022/4/25 12:11:53,51.1,29.5,400.39,2216.8,4365.23,358,21988,1,
10994499,1650888714, 2022/4/25 12:11:54,51.2,29.6,400.39,2216.8,4365.23,358,21989,1,
10994999,1650888714, 2022/4/25 12:11:54,51.2,29.6,400.39,2216.8,4365.23,358,21990,1,
10995499,1650888715, 2022/4/25 12:11:55,51.2,29.6,400.39,2216.8,4365.23,358,21991,1,
10995999,1650888715, 2022/4/25 12:11:55,51.1,29.5,400.39,2216.8,4365.23,358,21992,1,
10996499,1650888716, 2022/4/25 12:11:56,51.1,29.5,400.39,2216.8,4365.23,358,21993,1,
10996999,1650888716, 2022/4/25 12:11:56,51.1,29.5,400.39,2216.8,4365.23,358,21994,1,
10997498,1650888717, 2022/4/25 12:11:57,51.2,29.6,400.39,2216.8,4365.23,358,21995,1,
10997999,1650888717, 2022/4/25 12:11:57,51.2,29.5,400.39,2216.8,4365.23,359,21996,1,
10998499,1650888718, 2022/4/25 12:11:58,51.2,29.5,400.39,2216.8,4365.23,359,21997,1,
10998999,1650888718, 2022/4/25 12:11:58,51.2,29.5,400.39,2216.8,4365.23,359,21998,1,
10999499,1650888719, 2022/4/25 12:11:59,51.2,29.5,400.39,2216.8,4365.23,359,21999,1,
10999999,1650888719, 2022/4/25 12:11:59,51.3,29.5,400.39,2216.8,4365.23,359,22000,1,
11000499,1650888720, 2022/4/25 12:12:0,51.3,29.5,400.39,2216.8,4365.23,359,22001,1,
11000999,1650888720, 2022/4/25 12:12:0,51.3,29.5,400.39,2216.8,4365.23,359,22002,1,
11001500,1650888721, 2022/4/25 12:12:1,51.3,29.5,400.39,2211.91,4365.23,359,22003,1,
11002000,1650888721, 2022/4/25 12:12:1,51.3,29.5,400.39,2211.91,4365.23,359,22004,1,
11002499,1650888722, 2022/4/25 12:12:2,51.3,29.5,400.39,2211.91,4365.23,359,22005,1,
11003000,1650888722, 2022/4/25 12:12:2,51.3,29.5,400.39,2211.91,4365.23,359,22006,1,
11003499,1650888723, 2022/4/25 12:12:3,51.3,29.5,400.39,2211.91,4365.23,359,22007,1,
11003999,1650888723, 2022/4/25 12:12:3,51.3,29.5,400.39,2211.91,4370.12,359,22008,1,
11004498,1650888724, 2022/4/25 12:12:4,51.3,29.5,400.39,2211.91,4370.12,359,22009,1,
11004999,1650888724, 2022/4/25 12:12:4,51.3,29.5,400.39,2211.91,4365.23,359,22010,1,
11005499,1650888725, 2022/4/25 12:12:5,51.3,29.5,400.39,2211.91,4370.12,359,22011,1,
11005999,1650888725, 2022/4/25 12:12:5,51.3,29.5,400.39,2211.91,4370.12,359,22012,1,
11006499,1650888726, 2022/4/25 12:12:6,51.3,29.5,400.39,2211.91,4384.77,359,22013,1,
11006999,1650888727, 2022/4/25 12:12:7,51.4,29.5,400.39,2211.91,4384.77,359,22014,1,
11007499,1650888727, 2022/4/25 12:12:7,51.4,29.5,400.39,2211.91,4384.77,359,22015,1,
11007998,1650888728, 2022/4/25 12:12:8,51.4,29.5,400.39,2211.91,4384.77,359,22016,1,
11008499,1650888728, 2022/4/25 12:12:8,51.4,29.5,395.51,2211.91,4384.77,359,22017,1,
11008999,1650888729, 2022/4/25 12:12:9,51.4,29.5,400.39,2211.91,4384.77,359,22018,1,
11009499,1650888729, 2022/4/25 12:12:9,51.4,29.5,400.39,2211.91,4384.77,359,22019,1,
11009998,1650888730, 2022/4/25 12:12:10,51.4,29.5,400.39,2211.91,4384.77,359,22020,1,
11010499,1650888730, 2022/4/25 12:12:10,51.4,29.5,390.63,2211.91,4384.77,359,22021,1,
11011000,1650888731, 2022/4/25 12:12:11,51.5,29.5,390.63,2211.91,4384.77,359,22022,1,
11011499,1650888731, 2022/4/25 12:12:1111011999,1650888732, 2022/4/25 12:12:12,51.4,29.5,390.63,2211.91,4384.77,1,22024
11012499,1650888732, 2022/4/25 12:12:12,51.5,29.5,390.63,2211.91,4384.77,359,22025,1,
11012999,1650888733, 2022/4/25 12:12:13,51.5,29.5,390.63,2211.91,4384.77,359,22026,1,
11013498,1650888733, 2022/4/25 12:12:13,51.5,29.5,390.63,2211.91,4384.77,359,22027,1,
11014000,1650888734, 2022/4/25 12:12:14,51.4,29.5,390.63,2211.91,4384.77,359,22028,1,
11014500,1650888734, 2022/4/25 12:12:14,51.5,29.5,390.63,2211.91,4384.77,359,22029,1,
11014999,1650888735, 2022/4/25 12:12:15,51.5,29.5,390.63,2211.91,4384.77,359,22030,1,
11015499,1650888735, 2022/4/25 12:12:15,51.5,29.5,390.63,2211.91,4384.77,359,22031,1,
11015999,1650888736, 2022/4/25 12:12:16,51.5,29.5,390.63,2211.91,4384.77,359,22032,1,
11016499,1650888736, 2022/4/25 12:12:16,51.5,29.5,390.63,2211.91,4384.77,359,22033,1,
11016998,1650888737, 2022/4/25 12:12:17,51.5,29.5,390.63,2211.91,4384.77,359,22034,1,
11017499,1650888737, 2022/4/25 12:12:17,51.4,29.4,390.63,2211.91,4384.77,359,22035,1,
11017999,1650888738, 2022/4/25 12:12:18,51.4,29.4,390.63,2211.91,4384.77,359,22036,1,
11018499,1650888738, 2022/4/25 12:12:18,51.4,29.4,390.63,2211.91,4384.77,360,22037,1,
11018999,1650888739, 2022/4/25 12:12:19,51.5,29.5,390.63,2211.91,4384.77,360,22038,1,
11019499,1650888739, 2022/4/25 12:12:19,51.5,29.5,390.63,2211.91,4384.77,360,22039,1,
11019999,1650888740, 2022/4/25 12:12:20,51.5,29.5,390.63,2211.91,4384.77,360,22040,1,
11020499,1650888740, 2022/4/25 12:12:20,51.6,29.5,390.63,2211.91,4384.77,360,22041,1,
11020999,1650888741, 2022/4/25 12:12:21,51.6,29.5,390.63,2211.91,4384.77,360,22042,1,
11021499,1650888741, 2022/4/25 12:12:21,51.5,29.4,390.63,2211.91,4384.77,359,22043,1,
11021999,1650888742, 2022/4/25 12:12:22,51.5,29.4,390.63,2211.91,4384.77,359,22044,1,
11022498,1650888742, 2022/4/25 12:12:22,51.6,29.5,390.63,2211.91,4384.77,359,22045,1,
11022999,1650888743, 2022/4/25 12:12:23,51.5,29.4,390.63,2211.91,4384.77,360,22046,1,
11023499,1650888743, 2022/4/25 12:12:23,51.6,29.4,390.63,2211.91,4384.77,360,22047,1,
11023998,1650888744, 2022/4/25 12:12:24,51.6,29.4,390.63,2211.91,4384.77,360,22048,1,
11024500,1650888744, 2022/4/25 12:12:24,51.6,29.4,390.63,2211.91,4384.77,360,22049,1,
11025000,1650888745, 2022/4/25 12:12:25,51.6,29.4,390.63,2211.91,4384.77,360,22050,1,
11025500,1650888745, 2022/4/25 12:12:25,51.6,29.4,390.63,2211.91,4384.77,360,22051,1,
11025998,1650888746, 2022/4/25 12:12:26,51.6,29.4,390.63,2211.91,4384.77,360,22052,1,
11026499,1650888746, 2022/4/25 12:12:26,51.6,29.4,390.63,2211.91,4384.77,360,22053,1,
11026999,1650888747, 2022/4/25 12:12:27,51.6,29.4,390.63,2211.91,4384.77,360,22054,1,
11027499,1650888747, 2022/4/25 12:12:27,51.6,29.4,390.63,2211.91,4384.77,360,22055,1,
11027999,1650888748, 2022/4/25 12:12:28,51.7,29.4,390.63,2207.03,4384.77,360,22056,1,
11028499,1650888748, 2022/4/25 12:12:28,51.7,29.4,390.63,2207.03,4384.77,360,22057,1,
11029000,1650888749, 2022/4/25 12:12:29,51.7,29.4,390.63,2207.03,4384.77,360,22058,1,
11029498,1650888749, 2022/4/25 12:12:29,51.7,29.4,390.63,2207.03,4384.77,360,22059,1,
11029999,1650888750, 2022/4/25 12:12:30,51.7,29.4,390.63,2211.91,4384.77,360,22060,1,
11030499,1650888750, 2022/4/25 12:12:30,51.7,29.4,390.63,2211.91,4384.77,360,22061,1,
11030999,1650888751, 2022/4/25 12:12:31,51.7,29.3,390.63,2211.91,4384.77,360,22062,1,
11031499,1650888751, 2022/4/25 12:12:31,51.7,29.4,390.63,2211.91,4384.77,360,22063,1,
11031999,1650888752, 2022/4/25 12:12:32,51.7,29.4,390.63,2211.91,4384.77,360,22064,1,
11032499,1650888752, 2022/4/25 12:12:32,51.7,29.4,390.63,2211.91,4384.77,360,22065,1,
11032998,1650888753, 2022/4/25 12:12:33,51.8,29.4,390.63,2211.91,4384.77,360,22066,1,
11033500,1650888753, 2022/4/25 12:12:33,51.8,29.4,390.63,2211.91,4384.77,360,22067,1,
11034000,1650888754, 2022/4/25 12:12:34,51.7,29.3,390.63,2211.91,4384.77,360,22068,1,
11034499,1650888754, 2022/4/25 12:12:34,51.8,29.4,390.63,2211.91,4384.77,360,22069,1,
11034999,1650888755, 2022/4/25 12:12:35,51.7,29.3,390.63,2211.91,4384.77,360,22070,1,
11035499,1650888755, 2022/4/25 12:12:35,51.8,29.4,390.63,2211.91,4384.77,360,22071,1,
11035999,1650888756, 2022/4/25 12:12:36,51.8,29.4,390.63,2211.91,4384.77,360,22072,1,
11036499,1650888756, 2022/4/25 12:12:36,51.8,29.3,390.63,2211.91,4384.77,360,22073,1,
11036998,1650888757, 2022/4/25 12:12:37,51.8,29.4,390.63,2211.91,4384.77,360,22074,1,
11037500,1650888757, 2022/4/25 12:12:37,51.9,29.4,390.63,2211.91,4384.77,360,22075,1,
11037999,1650888758, 2022/4/25 12:12:38,51.8,29.3,390.63,2211.91,4384.77,360,22076,1,
11038498,1650888758, 2022/4/25 12:12:38,51.9,29.4,390.63,2211.91,4384.77,360,22077,1,
11038999,1650888759, 2022/4/25 12:12:39,51.9,29.4,390.63,2211.91,4384.77,360,22078,1,
11039499,1650888759, 2022/4/25 12:12:39,51.8,29.3,390.63,2211.91,4384.77,360,22079,1,
11040000,1650888760, 2022/4/25 12:12:40,51.8,29.3,390.63,2211.91,4384.77,360,22080,1,
11040498,1650888760, 2022/4/25 12:12:40,51.8,29.3,390.63,2211.91,4384.77,360,22081,1,
11040999,1650888761, 2022/4/25 12:12:41,51.9,29.3,390.63,2211.91,4384.77,360,22082,1,
11041500,1650888761, 2022/4/25 12:12:41,51.9,29.3,390.63,2211.91,4384.77,360,22083,1,
11041998,1650888762, 2022/4/25 12:12:42,51.9,29.3,390.63,2211.91,4384.77,360,22084,1,
11042498,1650888762, 2022/4/25 12:12:42,51.9,29.3,390.63,2211.91,4384.77,360,22085,1,
11043000,1650888763, 2022/4/25 12:12:43,51.9,29.3,390.63,2211.91,4384.77,360,22086,1,
11043499,1650888763, 2022/4/25 12:12:43,51.9,29.3,390.63,2211.91,4384.77,360,22087,1,
11043998,1650888764, 2022/4/25 12:12:44,52,29.3,390.63,2211.91,4384.77,360,22088,1,
11044499,1650888764, 2022/4/25 12:12:44,51.9,29.3,390.63,2211.91,4384.77,360,22089,1,
11045000,1650888765, 2022/4/25 12:12:45,52,29.3,390.63,2211.91,4384.77,360,22090,1,
11045499,1650888765, 2022/4/25 12:12:45,52,29.3,390.63,2211.91,4384.77,360,22091,1,
11046000,1650888766, 2022/4/25 12:12:46,52,29.3,390.63,2211.91,4384.77,360,22092,1,
11046499,1650888766, 2022/4/25 12:12:46,52,29.3,390.63,2211.91,4384.77,360,22093,1,
11047000,1650888767, 2022/4/25 12:12:47,52,29.3,390.63,2211.91,4384.77,360,22094,1,
11047499,1650888767, 2022/4/25 12:12:47,52.1,29.3,390.63,2211.91,4384.77,360,22095,1,
11047999,1650888768, 2022/4/25 12:12:48,52.1,29.3,390.63,2211.91,4384.77,360,22096,1,
11048499,1650888768, 2022/4/25 12:12:48,52.1,29.3,390.63,2211.91,4384.77,360,22097,1,
11048998,1650888769, 2022/4/25 12:12:49,52.1,29.3,390.63,2211.91,4384.77,360,22098,1,
11049499,1650888769, 2022/4/25 12:12:49,52.1,29.3,390.63,2211.91,4384.77,360,22099,1,
11049999,1650888770, 2022/4/25 12:12:50,52.1,29.3,390.63,2211.91,4384.77,360,22100,1,
11050500,1650888770, 2022/4/25 12:12:50,52.1,29.3,390.63,2211.91,4384.77,360,22101,1,
11050999,1650888771, 2022/4/25 12:12:51,52.1,29.3,390.63,2211.91,4384.77,360,22102,1,
11051498,1650888771, 2022/4/25 12:12:51,52.1,29.3,390.63,2211.91,4384.77,360,22103,1,
